"REF_DATE","GEO","DGUID","Industry","Business dynamics measure","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2018-05","Thunder Bay, Ontario ","2016S0503595","Business sector industries [T004]","Opening businesses","Number","223","units","0","v1203706361","30.1.2","","x","","","0"
"2018-06","Thunder Bay, Ontario ","2016S0503595","Business sector industries [T004]","Opening businesses","Number","223","units","0","v1203706361","30.1.2","","x","","","0"
"2018-07","Thunder Bay, Ontario ","2016S0503595","Business sector industries [T004]","Opening businesses","Number","223","units","0","v1203706361","30.1.2","","x","","","0"
"2018-08","Thunder Bay, Ontario ","2016S0503595","Business sector industries [T004]","Opening businesses","Number","223","units","0","v1203706361","30.1.2","","x","","","0"
"2018-09","Thunder Bay, Ontario ","2016S0503595","Business sector industries [T004]","Opening businesses","Number","223","units","0","v1203706361","30.1.2","","x","","","0"
"2018-10","Thunder Bay, Ontario ","2016S0503595","Business sector industries [T004]","Opening businesses","Number","223","units","0","v1203706361","30.1.2","","x","","","0"
"2018-11","Thunder Bay, Ontario ","2016S0503595","Business sector industries [T004]","Opening businesses","Number","223","units","0","v1203706361","30.1.2","","x","","","0"
"2018-12","Thunder Bay, Ontario ","2016S0503595","Business sector industries [T004]","Opening businesses","Number","223","units","0","v1203706361","30.1.2","","x","","","0"
"2019-01","Thunder Bay, Ontario ","2016S0503595","Business sector industries [T004]","Opening businesses","Number","223","units","0","v1203706361","30.1.2","","x","","","0"
"2019-02","Thunder Bay, Ontario ","2016S0503595","Business sector industries [T004]","Opening businesses","Number","223","units","0","v1203706361","30.1.2","","x","","","0"
"2019-03","Thunder Bay, Ontario ","2016S0503595","Business sector industries [T004]","Opening businesses","Number","223","units","0","v1203706361","30.1.2","","x","","","0"
"2019-04","Thunder Bay, Ontario ","2016S0503595","Business sector industries [T004]","Opening businesses","Number","223","units","0","v1203706361","30.1.2","","x","","","0"
"2019-05","Thunder Bay, Ontario ","2016S0503595","Business sector industries [T004]","Opening businesses","Number","223","units","0","v1203706361","30.1.2","","x","","","0"
"2019-06","Thunder Bay, Ontario ","2016S0503595","Business sector industries [T004]","Opening businesses","Number","223","units","0","v1203706361","30.1.2","","x","","","0"
"2019-07","Thunder Bay, Ontario ","2016S0503595","Business sector industries [T004]","Opening businesses","Number","223","units","0","v1203706361","30.1.2","","x","","","0"
"2019-08","Thunder Bay, Ontario ","2016S0503595","Business sector industries [T004]","Opening businesses","Number","223","units","0","v1203706361","30.1.2","","x","","","0"
"2019-09","Thunder Bay, Ontario ","2016S0503595","Business sector industries [T004]","Opening businesses","Number","223","units","0","v1203706361","30.1.2","","x","","","0"
"2019-10","Thunder Bay, Ontario ","2016S0503595","Business sector industries [T004]","Opening businesses","Number","223","units","0","v1203706361","30.1.2","","x","","","0"
"2019-11","Thunder Bay, Ontario ","2016S0503595","Business sector industries [T004]","Opening businesses","Number","223","units","0","v1203706361","30.1.2","","x","","","0"
"2019-12","Thunder Bay, Ontario ","2016S0503595","Business sector industries [T004]","Opening businesses","Number","223","units","0","v1203706361","30.1.2","","x","","","0"
"2020-01","Thunder Bay, Ontario ","2016S0503595","Business sector industries [T004]","Opening businesses","Number","223","units","0","v1203706361","30.1.2","","x","","","0"
"2020-02","Thunder Bay, Ontario ","2016S0503595","Business sector industries [T004]","Opening businesses","Number","223","units","0","v1203706361","30.1.2","","x","","","0"
"2020-03","Thunder Bay, Ontario ","2016S0503595","Business sector industries [T004]","Opening businesses","Number","223","units","0","v1203706361","30.1.2","","x","","","0"
"2020-04","Thunder Bay, Ontario ","2016S0503595","Business sector industries [T004]","Opening businesses","Number","223","units","0","v1203706361","30.1.2","","x","","","0"
"2020-05","Thunder Bay, Ontario ","2016S0503595","Business sector industries [T004]","Opening businesses","Number","223","units","0","v1203706361","30.1.2","","x","","","0"
"2020-06","Thunder Bay, Ontario ","2016S0503595","Business sector industries [T004]","Opening businesses","Number","223","units","0","v1203706361","30.1.2","","x","","","0"
"2020-07","Thunder Bay, Ontario ","2016S0503595","Business sector industries [T004]","Opening businesses","Number","223","units","0","v1203706361","30.1.2","","x","","","0"
"2015-01","Thunder Bay, Ontario ","2016S0503595","Business sector industries [T004]","Continuing businesses","Number","223","units","0","v1203706362","30.1.3","","x","","","0"
"2015-02","Thunder Bay, Ontario ","2016S0503595","Business sector industries [T004]","Continuing businesses","Number","223","units","0","v1203706362","30.1.3","","x","","","0"
"2015-03","Thunder Bay, Ontario ","2016S0503595","Business sector industries [T004]","Continuing businesses","Number","223","units","0","v1203706362","30.1.3","","x","","","0"
"2015-04","Thunder Bay, Ontario ","2016S0503595","Business sector industries [T004]","Continuing businesses","Number","223","units","0","v1203706362","30.1.3","","x","","","0"
"2015-05","Thunder Bay, Ontario ","2016S0503595","Business sector industries [T004]","Continuing businesses","Number","223","units","0","v1203706362","30.1.3","","x","","","0"
"2015-06","Thunder Bay, Ontario ","2016S0503595","Business sector industries [T004]","Continuing businesses","Number","223","units","0","v1203706362","30.1.3","","x","","","0"
"2015-07","Thunder Bay, Ontario ","2016S0503595","Business sector industries [T004]","Continuing businesses","Number","223","units","0","v1203706362","30.1.3","","x","","","0"
"2015-08","Thunder Bay, Ontario ","2016S0503595","Business sector industries [T004]","Continuing businesses","Number","223","units","0","v1203706362","30.1.3","","x","","","0"
"2015-09","Thunder Bay, Ontario ","2016S0503595","Business sector industries [T004]","Continuing businesses","Number","223","units","0","v1203706362","30.1.3","","x","","","0"
"2015-10","Thunder Bay, Ontario ","2016S0503595","Business sector industries [T004]","Continuing businesses","Number","223","units","0","v1203706362","30.1.3","","x","","","0"
"2015-11","Thunder Bay, Ontario ","2016S0503595","Business sector industries [T004]","Continuing businesses","Number","223","units","0","v1203706362","30.1.3","","x","","","0"
"2015-12","Thunder Bay, Ontario ","2016S0503595","Business sector industries [T004]","Continuing businesses","Number","223","units","0","v1203706362","30.1.3","","x","","","0"
"2016-01","Thunder Bay, Ontario ","2016S0503595","Business sector industries [T004]","Continuing businesses","Number","223","units","0","v1203706362","30.1.3","","x","","","0"
"2016-02","Thunder Bay, Ontario ","2016S0503595","Business sector industries [T004]","Continuing businesses","Number","223","units","0","v1203706362","30.1.3","","x","","","0"
"2016-03","Thunder Bay, Ontario ","2016S0503595","Business sector industries [T004]","Continuing businesses","Number","223","units","0","v1203706362","30.1.3","","x","","","0"
"2016-04","Thunder Bay, Ontario ","2016S0503595","Business sector industries [T004]","Continuing businesses","Number","223","units","0","v1203706362","30.1.3","","x","","","0"
"2016-05","Thunder Bay, Ontario ","2016S0503595","Business sector industries [T004]","Continuing businesses","Number","223","units","0","v1203706362","30.1.3","","x","","","0"
"2016-06","Thunder Bay, Ontario ","2016S0503595","Business sector industries [T004]","Continuing businesses","Number","223","units","0","v1203706362","30.1.3","","x","","","0"
"2016-07","Thunder Bay, Ontario ","2016S0503595","Business sector industries [T004]","Continuing businesses","Number","223","units","0","v1203706362","30.1.3","","x","","","0"
"2016-08","Thunder Bay, Ontario ","2016S0503595","Business sector industries [T004]","Continuing businesses","Number","223","units","0","v1203706362","30.1.3","","x","","","0"
"2016-09","Thunder Bay, Ontario ","2016S0503595","Business sector industries [T004]","Continuing businesses","Number","223","units","0","v1203706362","30.1.3","","x","","","0"
"2016-10","Thunder Bay, Ontario ","2016S0503595","Business sector industries [T004]","Continuing businesses","Number","223","units","0","v1203706362","30.1.3","","x","","","0"
"2016-11","Thunder Bay, Ontario ","2016S0503595","Business sector industries [T004]","Continuing businesses","Number","223","units","0","v1203706362","30.1.3","","x","","","0"
"2016-12","Thunder Bay, Ontario ","2016S0503595","Business sector industries [T004]","Continuing businesses","Number","223","units","0","v1203706362","30.1.3","","x","","","0"
"2017-01","Thunder Bay, Ontario ","2016S0503595","Business sector industries [T004]","Continuing businesses","Number","223","units","0","v1203706362","30.1.3","","x","","","0"
"2017-02","Thunder Bay, Ontario ","2016S0503595","Business sector industries [T004]","Continuing businesses","Number","223","units","0","v1203706362","30.1.3","","x","","","0"
"2017-03","Thunder Bay, Ontario ","2016S0503595","Business sector industries [T004]","Continuing businesses","Number","223","units","0","v1203706362","30.1.3","","x","","","0"
"2017-04","Thunder Bay, Ontario ","2016S0503595","Business sector industries [T004]","Continuing businesses","Number","223","units","0","v1203706362","30.1.3","","x","","","0"
"2017-05","Thunder Bay, Ontario ","2016S0503595","Business sector industries [T004]","Continuing businesses","Number","223","units","0","v1203706362","30.1.3","","x","","","0"
"2017-06","Thunder Bay, Ontario ","2016S0503595","Business sector industries [T004]","Continuing businesses","Number","223","units","0","v1203706362","30.1.3","","x","","","0"
"2017-07","Thunder Bay, Ontario ","2016S0503595","Business sector industries [T004]","Continuing businesses","Number","223","units","0","v1203706362","30.1.3","","x","","","0"
"2017-08","Thunder Bay, Ontario ","2016S0503595","Business sector industries [T004]","Continuing businesses","Number","223","units","0","v1203706362","30.1.3","","x","","","0"
"2017-09","Thunder Bay, Ontario ","2016S0503595","Business sector industries [T004]","Continuing businesses","Number","223","units","0","v1203706362","30.1.3","","x","","","0"
"2017-10","Thunder Bay, Ontario ","2016S0503595","Business sector industries [T004]","Continuing businesses","Number","223","units","0","v1203706362","30.1.3","","x","","","0"
"2017-11","Thunder Bay, Ontario ","2016S0503595","Business sector industries [T004]","Continuing businesses","Number","223","units","0","v1203706362","30.1.3","","x","","","0"
"2017-12","Thunder Bay, Ontario ","2016S0503595","Business sector industries [T004]","Continuing businesses","Number","223","units","0","v1203706362","30.1.3","","x","","","0"
"2018-01","Thunder Bay, Ontario ","2016S0503595","Business sector industries [T004]","Continuing businesses","Number","223","units","0","v1203706362","30.1.3","","x","","","0"
"2018-02","Thunder Bay, Ontario ","2016S0503595","Business sector industries [T004]","Continuing businesses","Number","223","units","0","v1203706362","30.1.3","","x","","","0"
"2018-03","Thunder Bay, Ontario ","2016S0503595","Business sector industries [T004]","Continuing businesses","Number","223","units","0","v1203706362","30.1.3","","x","","","0"
"2018-04","Thunder Bay, Ontario ","2016S0503595","Business sector industries [T004]","Continuing businesses","Number","223","units","0","v1203706362","30.1.3","","x","","","0"
"2018-05","Thunder Bay, Ontario ","2016S0503595","Business sector industries [T004]","Continuing businesses","Number","223","units","0","v1203706362","30.1.3","","x","","","0"
"2018-06","Thunder Bay, Ontario ","2016S0503595","Business sector industries [T004]","Continuing businesses","Number","223","units","0","v1203706362","30.1.3","","x","","","0"
"2018-07","Thunder Bay, Ontario ","2016S0503595","Business sector industries [T004]","Continuing businesses","Number","223","units","0","v1203706362","30.1.3","","x","","","0"
"2018-08","Thunder Bay, Ontario ","2016S0503595","Business sector industries [T004]","Continuing businesses","Number","223","units","0","v1203706362","30.1.3","","x","","","0"
"2018-09","Thunder Bay, Ontario ","2016S0503595","Business sector industries [T004]","Continuing businesses","Number","223","units","0","v1203706362","30.1.3","","x","","","0"
"2018-10","Thunder Bay, Ontario ","2016S0503595","Business sector industries [T004]","Continuing businesses","Number","223","units","0","v1203706362","30.1.3","","x","","","0"
"2018-11","Thunder Bay, Ontario ","2016S0503595","Business sector industries [T004]","Continuing businesses","Number","223","units","0","v1203706362","30.1.3","","x","","","0"
"2018-12","Thunder Bay, Ontario ","2016S0503595","Business sector industries [T004]","Continuing businesses","Number","223","units","0","v1203706362","30.1.3","","x","","","0"
"2019-01","Thunder Bay, Ontario ","2016S0503595","Business sector industries [T004]","Continuing businesses","Number","223","units","0","v1203706362","30.1.3","","x","","","0"
"2019-02","Thunder Bay, Ontario ","2016S0503595","Business sector industries [T004]","Continuing businesses","Number","223","units","0","v1203706362","30.1.3","","x","","","0"
"2019-03","Thunder Bay, Ontario ","2016S0503595","Business sector industries [T004]","Continuing businesses","Number","223","units","0","v1203706362","30.1.3","","x","","","0"
"2019-04","Thunder Bay, Ontario ","2016S0503595","Business sector industries [T004]","Continuing businesses","Number","223","units","0","v1203706362","30.1.3","","x","","","0"
"2019-05","Thunder Bay, Ontario ","2016S0503595","Business sector industries [T004]","Continuing businesses","Number","223","units","0","v1203706362","30.1.3","","x","","","0"
"2019-06","Thunder Bay, Ontario ","2016S0503595","Business sector industries [T004]","Continuing businesses","Number","223","units","0","v1203706362","30.1.3","","x","","","0"
"2019-07","Thunder Bay, Ontario ","2016S0503595","Business sector industries [T004]","Continuing businesses","Number","223","units","0","v1203706362","30.1.3","","x","","","0"
"2019-08","Thunder Bay, Ontario ","2016S0503595","Business sector industries [T004]","Continuing businesses","Number","223","units","0","v1203706362","30.1.3","","x","","","0"
"2019-09","Thunder Bay, Ontario ","2016S0503595","Business sector industries [T004]","Continuing businesses","Number","223","units","0","v1203706362","30.1.3","","x","","","0"
"2019-10","Thunder Bay, Ontario ","2016S0503595","Business sector industries [T004]","Continuing businesses","Number","223","units","0","v1203706362","30.1.3","","x","","","0"
"2019-11","Thunder Bay, Ontario ","2016S0503595","Business sector industries [T004]","Continuing businesses","Number","223","units","0","v1203706362","30.1.3","","x","","","0"
"2019-12","Thunder Bay, Ontario ","2016S0503595","Business sector industries [T004]","Continuing businesses","Number","223","units","0","v1203706362","30.1.3","","x","","","0"
"2020-01","Thunder Bay, Ontario ","2016S0503595","Business sector industries [T004]","Continuing businesses","Number","223","units","0","v1203706362","30.1.3","","x","","","0"
"2020-02","Thunder Bay, Ontario ","2016S0503595","Business sector industries [T004]","Continuing businesses","Number","223","units","0","v1203706362","30.1.3","","x","","","0"
"2020-03","Thunder Bay, Ontario ","2016S0503595","Business sector industries [T004]","Continuing businesses","Number","223","units","0","v1203706362","30.1.3","","x","","","0"
"2020-04","Thunder Bay, Ontario ","2016S0503595","Business sector industries [T004]","Continuing businesses","Number","223","units","0","v1203706362","30.1.3","","x","","","0"
"2020-05","Thunder Bay, Ontario ","2016S0503595","Business sector industries [T004]","Continuing businesses","Number","223","units","0","v1203706362","30.1.3","","x","","","0"
"2020-06","Thunder Bay, Ontario ","2016S0503595","Business sector industries [T004]","Continuing businesses","Number","223","units","0","v1203706362","30.1.3","","x","","","0"
"2020-07","Thunder Bay, Ontario ","2016S0503595","Business sector industries [T004]","Continuing businesses","Number","223","units","0","v1203706362","30.1.3","","x","","","0"
"2015-01","Thunder Bay, Ontario ","2016S0503595","Business sector industries [T004]","Closing businesses","Number","223","units","0","v1203706363","30.1.4","","..","","","0"
"2015-02","Thunder Bay, Ontario ","2016S0503595","Business sector industries [T004]","Closing businesses","Number","223","units","0","v1203706363","30.1.4","","..","","","0"
"2015-03","Thunder Bay, Ontario ","2016S0503595","Business sector industries [T004]","Closing businesses","Number","223","units","0","v1203706363","30.1.4","","..","","","0"
"2015-04","Thunder Bay, Ontario ","2016S0503595","Business sector industries [T004]","Closing businesses","Number","223","units","0","v1203706363","30.1.4","","..","","","0"
"2015-05","Thunder Bay, Ontario ","2016S0503595","Business sector industries [T004]","Closing businesses","Number","223","units","0","v1203706363","30.1.4","","..","","","0"
"2015-06","Thunder Bay, Ontario ","2016S0503595","Business sector industries [T004]","Closing businesses","Number","223","units","0","v1203706363","30.1.4","","..","","","0"
"2015-07","Thunder Bay, Ontario ","2016S0503595","Business sector industries [T004]","Closing businesses","Number","223","units","0","v1203706363","30.1.4","","..","","","0"
"2015-08","Thunder Bay, Ontario ","2016S0503595","Business sector industries [T004]","Closing businesses","Number","223","units","0","v1203706363","30.1.4","","..","","","0"
"2015-09","Thunder Bay, Ontario ","2016S0503595","Business sector industries [T004]","Closing businesses","Number","223","units","0","v1203706363","30.1.4","","..","","","0"
"2015-10","Thunder Bay, Ontario ","2016S0503595","Business sector industries [T004]","Closing businesses","Number","223","units","0","v1203706363","30.1.4","","..","","","0"
"2015-11","Thunder Bay, Ontario ","2016S0503595","Business sector industries [T004]","Closing businesses","Number","223","units","0","v1203706363","30.1.4","","..","","","0"
"2015-12","Thunder Bay, Ontario ","2016S0503595","Business sector industries [T004]","Closing businesses","Number","223","units","0","v1203706363","30.1.4","","..","","","0"
"2016-01","Thunder Bay, Ontario ","2016S0503595","Business sector industries [T004]","Closing businesses","Number","223","units","0","v1203706363","30.1.4","","..","","","0"
"2016-02","Thunder Bay, Ontario ","2016S0503595","Business sector industries [T004]","Closing businesses","Number","223","units","0","v1203706363","30.1.4","","..","","","0"
"2016-03","Thunder Bay, Ontario ","2016S0503595","Business sector industries [T004]","Closing businesses","Number","223","units","0","v1203706363","30.1.4","","..","","","0"
"2016-04","Thunder Bay, Ontario ","2016S0503595","Business sector industries [T004]","Closing businesses","Number","223","units","0","v1203706363","30.1.4","","..","","","0"
"2016-05","Thunder Bay, Ontario ","2016S0503595","Business sector industries [T004]","Closing businesses","Number","223","units","0","v1203706363","30.1.4","","..","","","0"
"2016-06","Thunder Bay, Ontario ","2016S0503595","Business sector industries [T004]","Closing businesses","Number","223","units","0","v1203706363","30.1.4","","..","","","0"
"2016-07","Thunder Bay, Ontario ","2016S0503595","Business sector industries [T004]","Closing businesses","Number","223","units","0","v1203706363","30.1.4","","..","","","0"
"2016-08","Thunder Bay, Ontario ","2016S0503595","Business sector industries [T004]","Closing businesses","Number","223","units","0","v1203706363","30.1.4","","..","","","0"
"2016-09","Thunder Bay, Ontario ","2016S0503595","Business sector industries [T004]","Closing businesses","Number","223","units","0","v1203706363","30.1.4","","..","","","0"
"2016-10","Thunder Bay, Ontario ","2016S0503595","Business sector industries [T004]","Closing businesses","Number","223","units","0","v1203706363","30.1.4","","..","","","0"
"2016-11","Thunder Bay, Ontario ","2016S0503595","Business sector industries [T004]","Closing businesses","Number","223","units","0","v1203706363","30.1.4","","..","","","0"
"2016-12","Thunder Bay, Ontario ","2016S0503595","Business sector industries [T004]","Closing businesses","Number","223","units","0","v1203706363","30.1.4","","..","","","0"
"2017-01","Thunder Bay, Ontario ","2016S0503595","Business sector industries [T004]","Closing businesses","Number","223","units","0","v1203706363","30.1.4","","..","","","0"
"2017-02","Thunder Bay, Ontario ","2016S0503595","Business sector industries [T004]","Closing businesses","Number","223","units","0","v1203706363","30.1.4","","..","","","0"
"2017-03","Thunder Bay, Ontario ","2016S0503595","Business sector industries [T004]","Closing businesses","Number","223","units","0","v1203706363","30.1.4","","..","","","0"
"2017-04","Thunder Bay, Ontario ","2016S0503595","Business sector industries [T004]","Closing businesses","Number","223","units","0","v1203706363","30.1.4","","..","","","0"
"2017-05","Thunder Bay, Ontario ","2016S0503595","Business sector industries [T004]","Closing businesses","Number","223","units","0","v1203706363","30.1.4","","..","","","0"
"2017-06","Thunder Bay, Ontario ","2016S0503595","Business sector industries [T004]","Closing businesses","Number","223","units","0","v1203706363","30.1.4","","..","","","0"
"2017-07","Thunder Bay, Ontario ","2016S0503595","Business sector industries [T004]","Closing businesses","Number","223","units","0","v1203706363","30.1.4","","..","","","0"
"2017-08","Thunder Bay, Ontario ","2016S0503595","Business sector industries [T004]","Closing businesses","Number","223","units","0","v1203706363","30.1.4","","..","","","0"
"2017-09","Thunder Bay, Ontario ","2016S0503595","Business sector industries [T004]","Closing businesses","Number","223","units","0","v1203706363","30.1.4","","..","","","0"
"2017-10","Thunder Bay, Ontario ","2016S0503595","Business sector industries [T004]","Closing businesses","Number","223","units","0","v1203706363","30.1.4","","..","","","0"
"2017-11","Thunder Bay, Ontario ","2016S0503595","Business sector industries [T004]","Closing businesses","Number","223","units","0","v1203706363","30.1.4","","..","","","0"
"2017-12","Thunder Bay, Ontario ","2016S0503595","Business sector industries [T004]","Closing businesses","Number","223","units","0","v1203706363","30.1.4","","..","","","0"
"2018-01","Thunder Bay, Ontario ","2016S0503595","Business sector industries [T004]","Closing businesses","Number","223","units","0","v1203706363","30.1.4","","..","","","0"
"2018-02","Thunder Bay, Ontario ","2016S0503595","Business sector industries [T004]","Closing businesses","Number","223","units","0","v1203706363","30.1.4","","..","","","0"
"2018-03","Thunder Bay, Ontario ","2016S0503595","Business sector industries [T004]","Closing businesses","Number","223","units","0","v1203706363","30.1.4","","..","","","0"
"2018-04","Thunder Bay, Ontario ","2016S0503595","Business sector industries [T004]","Closing businesses","Number","223","units","0","v1203706363","30.1.4","","..","","","0"
"2018-05","Thunder Bay, Ontario ","2016S0503595","Business sector industries [T004]","Closing businesses","Number","223","units","0","v1203706363","30.1.4","","..","","","0"
"2018-06","Thunder Bay, Ontario ","2016S0503595","Business sector industries [T004]","Closing businesses","Number","223","units","0","v1203706363","30.1.4","","..","","","0"
"2018-07","Thunder Bay, Ontario ","2016S0503595","Business sector industries [T004]","Closing businesses","Number","223","units","0","v1203706363","30.1.4","","..","","","0"
"2018-08","Thunder Bay, Ontario ","2016S0503595","Business sector industries [T004]","Closing businesses","Number","223","units","0","v1203706363","30.1.4","","..","","","0"
"2018-09","Thunder Bay, Ontario ","2016S0503595","Business sector industries [T004]","Closing businesses","Number","223","units","0","v1203706363","30.1.4","","..","","","0"
"2018-10","Thunder Bay, Ontario ","2016S0503595","Business sector industries [T004]","Closing businesses","Number","223","units","0","v1203706363","30.1.4","","..","","","0"
"2018-11","Thunder Bay, Ontario ","2016S0503595","Business sector industries [T004]","Closing businesses","Number","223","units","0","v1203706363","30.1.4","","..","","","0"
"2018-12","Thunder Bay, Ontario ","2016S0503595","Business sector industries [T004]","Closing businesses","Number","223","units","0","v1203706363","30.1.4","","..","","","0"
"2019-01","Thunder Bay, Ontario ","2016S0503595","Business sector industries [T004]","Closing businesses","Number","223","units","0","v1203706363","30.1.4","","..","","","0"
"2019-02","Thunder Bay, Ontario ","2016S0503595","Business sector industries [T004]","Closing businesses","Number","223","units","0","v1203706363","30.1.4","","..","","","0"
"2019-03","Thunder Bay, Ontario ","2016S0503595","Business sector industries [T004]","Closing businesses","Number","223","units","0","v1203706363","30.1.4","","..","","","0"
"2019-04","Thunder Bay, Ontario ","2016S0503595","Business sector industries [T004]","Closing businesses","Number","223","units","0","v1203706363","30.1.4","","..","","","0"
"2019-05","Thunder Bay, Ontario ","2016S0503595","Business sector industries [T004]","Closing businesses","Number","223","units","0","v1203706363","30.1.4","","..","","","0"
"2019-06","Thunder Bay, Ontario ","2016S0503595","Business sector industries [T004]","Closing businesses","Number","223","units","0","v1203706363","30.1.4","","..","","","0"
"2019-07","Thunder Bay, Ontario ","2016S0503595","Business sector industries [T004]","Closing businesses","Number","223","units","0","v1203706363","30.1.4","","..","","","0"
"2019-08","Thunder Bay, Ontario ","2016S0503595","Business sector industries [T004]","Closing businesses","Number","223","units","0","v1203706363","30.1.4","","..","","","0"
"2019-09","Thunder Bay, Ontario ","2016S0503595","Business sector industries [T004]","Closing businesses","Number","223","units","0","v1203706363","30.1.4","","..","","","0"
"2019-10","Thunder Bay, Ontario ","2016S0503595","Business sector industries [T004]","Closing businesses","Number","223","units","0","v1203706363","30.1.4","","..","","","0"
"2019-11","Thunder Bay, Ontario ","2016S0503595","Business sector industries [T004]","Closing businesses","Number","223","units","0","v1203706363","30.1.4","","..","","","0"
"2019-12","Thunder Bay, Ontario ","2016S0503595","Business sector industries [T004]","Closing businesses","Number","223","units","0","v1203706363","30.1.4","","..","","","0"
"2020-01","Thunder Bay, Ontario ","2016S0503595","Business sector industries [T004]","Closing businesses","Number","223","units","0","v1203706363","30.1.4","","..","","","0"
"2020-02","Thunder Bay, Ontario ","2016S0503595","Business sector industries [T004]","Closing businesses","Number","223","units","0","v1203706363","30.1.4","","..","","","0"
"2020-03","Thunder Bay, Ontario ","2016S0503595","Business sector industries [T004]","Closing businesses","Number","223","units","0","v1203706363","30.1.4","","..","","","0"
"2020-04","Thunder Bay, Ontario ","2016S0503595","Business sector industries [T004]","Closing businesses","Number","223","units","0","v1203706363","30.1.4","","..","","","0"
"2020-05","Thunder Bay, Ontario ","2016S0503595","Business sector industries [T004]","Closing businesses","Number","223","units","0","v1203706363","30.1.4","","..","","","0"
"2020-06","Thunder Bay, Ontario ","2016S0503595","Business sector industries [T004]","Closing businesses","Number","223","units","0","v1203706363","30.1.4","","..","","","0"
"2020-07","Thunder Bay, Ontario ","2016S0503595","Business sector industries [T004]","Closing businesses","Number","223","units","0","v1203706363","30.1.4","","..","","","0"
"2015-01","Toronto, Ontario ","2016S0503535","Business sector industries [T004]","Active businesses","Number","223","units","0","v1203706436","31.1.1","149105","","","","0"
"2015-02","Toronto, Ontario ","2016S0503535","Business sector industries [T004]","Active businesses","Number","223","units","0","v1203706436","31.1.1","150673","","","","0"
"2015-03","Toronto, Ontario ","2016S0503535","Business sector industries [T004]","Active businesses","Number","223","units","0","v1203706436","31.1.1","151936","","","","0"
"2015-04","Toronto, Ontario ","2016S0503535","Business sector industries [T004]","Active businesses","Number","223","units","0","v1203706436","31.1.1","152111","","","","0"
"2015-05","Toronto, Ontario ","2016S0503535","Business sector industries [T004]","Active businesses","Number","223","units","0","v1203706436","31.1.1","152892","","","","0"
"2015-06","Toronto, Ontario ","2016S0503535","Business sector industries [T004]","Active businesses","Number","223","units","0","v1203706436","31.1.1","152678","","","","0"
"2015-07","Toronto, Ontario ","2016S0503535","Business sector industries [T004]","Active businesses","Number","223","units","0","v1203706436","31.1.1","153608","","","","0"
"2015-08","Toronto, Ontario ","2016S0503535","Business sector industries [T004]","Active businesses","Number","223","units","0","v1203706436","31.1.1","154374","","","","0"
"2015-09","Toronto, Ontario ","2016S0503535","Business sector industries [T004]","Active businesses","Number","223","units","0","v1203706436","31.1.1","153691","","","","0"
"2015-10","Toronto, Ontario ","2016S0503535","Business sector industries [T004]","Active businesses","Number","223","units","0","v1203706436","31.1.1","154280","","","","0"
"2015-11","Toronto, Ontario ","2016S0503535","Business sector industries [T004]","Active businesses","Number","223","units","0","v1203706436","31.1.1","154646","","","","0"
"2015-12","Toronto, Ontario ","2016S0503535","Business sector industries [T004]","Active businesses","Number","223","units","0","v1203706436","31.1.1","154151","","","","0"
"2016-01","Toronto, Ontario ","2016S0503535","Business sector industries [T004]","Active businesses","Number","223","units","0","v1203706436","31.1.1","158182","E","","","0"
"2016-02","Toronto, Ontario ","2016S0503535","Business sector industries [T004]","Active businesses","Number","223","units","0","v1203706436","31.1.1","155492","","","","0"
"2016-03","Toronto, Ontario ","2016S0503535","Business sector industries [T004]","Active businesses","Number","223","units","0","v1203706436","31.1.1","155463","","","","0"
"2016-04","Toronto, Ontario ","2016S0503535","Business sector industries [T004]","Active businesses","Number","223","units","0","v1203706436","31.1.1","156223","","","","0"
"2016-05","Toronto, Ontario ","2016S0503535","Business sector industries [T004]","Active businesses","Number","223","units","0","v1203706436","31.1.1","156822","","","","0"
"2016-06","Toronto, Ontario ","2016S0503535","Business sector industries [T004]","Active businesses","Number","223","units","0","v1203706436","31.1.1","156350","","","","0"
"2016-07","Toronto, Ontario ","2016S0503535","Business sector industries [T004]","Active businesses","Number","223","units","0","v1203706436","31.1.1","156162","","","","0"
"2016-08","Toronto, Ontario ","2016S0503535","Business sector industries [T004]","Active businesses","Number","223","units","0","v1203706436","31.1.1","156735","","","","0"
"2016-09","Toronto, Ontario ","2016S0503535","Business sector industries [T004]","Active businesses","Number","223","units","0","v1203706436","31.1.1","156857","","","","0"
"2016-10","Toronto, Ontario ","2016S0503535","Business sector industries [T004]","Active businesses","Number","223","units","0","v1203706436","31.1.1","156960","","","","0"
"2016-11","Toronto, Ontario ","2016S0503535","Business sector industries [T004]","Active businesses","Number","223","units","0","v1203706436","31.1.1","157422","","","","0"
"2016-12","Toronto, Ontario ","2016S0503535","Business sector industries [T004]","Active businesses","Number","223","units","0","v1203706436","31.1.1","158090","","","","0"
"2017-01","Toronto, Ontario ","2016S0503535","Business sector industries [T004]","Active businesses","Number","223","units","0","v1203706436","31.1.1","158681","","","","0"
"2017-02","Toronto, Ontario ","2016S0503535","Business sector industries [T004]","Active businesses","Number","223","units","0","v1203706436","31.1.1","159806","","","","0"
