"REF_DATE","GEO","DGUID","Components of population growth","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1983/1984","Alberta","2016A000248","Net non-permanent residents","Persons","249","units","0","v29768565","10.12","194","","","","0"
"1984/1985","Alberta","2016A000248","Net non-permanent residents","Persons","249","units","0","v29768565","10.12","589","","","","0"
"1985/1986","Alberta","2016A000248","Net non-permanent residents","Persons","249","units","0","v29768565","10.12","1387","","","","0"
"1986/1987","Alberta","2016A000248","Net non-permanent residents","Persons","249","units","0","v29768565","10.12","3832","","","","0"
"1987/1988","Alberta","2016A000248","Net non-permanent residents","Persons","249","units","0","v29768565","10.12","4292","","","","0"
"1988/1989","Alberta","2016A000248","Net non-permanent residents","Persons","249","units","0","v29768565","10.12","4077","","","","0"
"1989/1990","Alberta","2016A000248","Net non-permanent residents","Persons","249","units","0","v29768565","10.12","1603","","","","0"
"1990/1991","Alberta","2016A000248","Net non-permanent residents","Persons","249","units","0","v29768565","10.12","-4754","","","","0"
"1991/1992","Alberta","2016A000248","Net non-permanent residents","Persons","249","units","0","v29768565","10.12","-2069","","","","0"
"1992/1993","Alberta","2016A000248","Net non-permanent residents","Persons","249","units","0","v29768565","10.12","-3651","","","","0"
"1993/1994","Alberta","2016A000248","Net non-permanent residents","Persons","249","units","0","v29768565","10.12","-2725","","","","0"
"1994/1995","Alberta","2016A000248","Net non-permanent residents","Persons","249","units","0","v29768565","10.12","-321","","","","0"
"1995/1996","Alberta","2016A000248","Net non-permanent residents","Persons","249","units","0","v29768565","10.12","873","","","","0"
"1996/1997","Alberta","2016A000248","Net non-permanent residents","Persons","249","units","0","v29768565","10.12","1376","","","","0"
"1997/1998","Alberta","2016A000248","Net non-permanent residents","Persons","249","units","0","v29768565","10.12","983","","","","0"
"1998/1999","Alberta","2016A000248","Net non-permanent residents","Persons","249","units","0","v29768565","10.12","2045","","","","0"
"1999/2000","Alberta","2016A000248","Net non-permanent residents","Persons","249","units","0","v29768565","10.12","1111","","","","0"
"2000/2001","Alberta","2016A000248","Net non-permanent residents","Persons","249","units","0","v29768565","10.12","3824","","","","0"
"2001/2002","Alberta","2016A000248","Net non-permanent residents","Persons","249","units","0","v29768565","10.12","2304","","","","0"
"2002/2003","Alberta","2016A000248","Net non-permanent residents","Persons","249","units","0","v29768565","10.12","2206","","","","0"
"2003/2004","Alberta","2016A000248","Net non-permanent residents","Persons","249","units","0","v29768565","10.12","1258","","","","0"
"2004/2005","Alberta","2016A000248","Net non-permanent residents","Persons","249","units","0","v29768565","10.12","2654","","","","0"
"2005/2006","Alberta","2016A000248","Net non-permanent residents","Persons","249","units","0","v29768565","10.12","5723","","","","0"
"2006/2007","Alberta","2016A000248","Net non-permanent residents","Persons","249","units","0","v29768565","10.12","13597","","","","0"
"2007/2008","Alberta","2016A000248","Net non-permanent residents","Persons","249","units","0","v29768565","10.12","18778","","","","0"
"2008/2009","Alberta","2016A000248","Net non-permanent residents","Persons","249","units","0","v29768565","10.12","19603","","","","0"
"2009/2010","Alberta","2016A000248","Net non-permanent residents","Persons","249","units","0","v29768565","10.12","19","","","","0"
"2010/2011","Alberta","2016A000248","Net non-permanent residents","Persons","249","units","0","v29768565","10.12","-8461","","","","0"
"2011/2012","Alberta","2016A000248","Net non-permanent residents","Persons","249","units","0","v29768565","10.12","6496","","","","0"
"2012/2013","Alberta","2016A000248","Net non-permanent residents","Persons","249","units","0","v29768565","10.12","14140","","","","0"
"2013/2014","Alberta","2016A000248","Net non-permanent residents","Persons","249","units","0","v29768565","10.12","7575","","","","0"
"2014/2015","Alberta","2016A000248","Net non-permanent residents","Persons","249","units","0","v29768565","10.12","-10523","","","","0"
"2015/2016","Alberta","2016A000248","Net non-permanent residents","Persons","249","units","0","v29768565","10.12","-16687","","","","0"
"2016/2017","Alberta","2016A000248","Net non-permanent residents","Persons","249","units","0","v29768565","10.12","-7770","","","","0"
"2017/2018","Alberta","2016A000248","Net non-permanent residents","Persons","249","units","0","v29768565","10.12","-1105","","","","0"
"2018/2019","Alberta","2016A000248","Net non-permanent residents","Persons","249","units","0","v29768565","10.12","3088","","","","0"
"2019/2020","Alberta","2016A000248","Net non-permanent residents","Persons","249","units","0","v29768565","10.12","198","","","","0"
"2020/2021","Alberta","2016A000248","Net non-permanent residents","Persons","249","units","0","v29768565","10.12","-4499","","","","0"
"2021/2022","Alberta","2016A000248","Net non-permanent residents","Persons","249","units","0","v29768565","10.12","11497","","","","0"
"2022/2023","Alberta","2016A000248","Net non-permanent residents","Persons","249","units","0","v29768565","10.12","71331","","","","0"
"2023/2024","Alberta","2016A000248","Net non-permanent residents","Persons","249","units","0","v29768565","10.12","91260","","","","0"
"1971/1972","Alberta","2016A000248","Net interprovincial migration","Persons","249","units","0","v391142","10.5","4190","","","","0"
"1972/1973","Alberta","2016A000248","Net interprovincial migration","Persons","249","units","0","v391142","10.5","5498","","","","0"
"1973/1974","Alberta","2016A000248","Net interprovincial migration","Persons","249","units","0","v391142","10.5","2911","","","","0"
"1974/1975","Alberta","2016A000248","Net interprovincial migration","Persons","249","units","0","v391142","10.5","23155","","","","0"
"1975/1976","Alberta","2016A000248","Net interprovincial migration","Persons","249","units","0","v391142","10.5","26579","","","","0"
"1976/1977","Alberta","2016A000248","Net interprovincial migration","Persons","249","units","0","v391142","10.5","34710","","","","0"
"1977/1978","Alberta","2016A000248","Net interprovincial migration","Persons","249","units","0","v391142","10.5","32543","","","","0"
"1978/1979","Alberta","2016A000248","Net interprovincial migration","Persons","249","units","0","v391142","10.5","33426","","","","0"
"1979/1980","Alberta","2016A000248","Net interprovincial migration","Persons","249","units","0","v391142","10.5","41435","","","","0"
"1980/1981","Alberta","2016A000248","Net interprovincial migration","Persons","249","units","0","v391142","10.5","44250","","","","0"
"1981/1982","Alberta","2016A000248","Net interprovincial migration","Persons","249","units","0","v391142","10.5","36562","","","","0"
"1982/1983","Alberta","2016A000248","Net interprovincial migration","Persons","249","units","0","v391142","10.5","-11650","","","","0"
"1983/1984","Alberta","2016A000248","Net interprovincial migration","Persons","249","units","0","v391142","10.5","-31986","","","","0"
"1984/1985","Alberta","2016A000248","Net interprovincial migration","Persons","249","units","0","v391142","10.5","-20771","","","","0"
"1985/1986","Alberta","2016A000248","Net interprovincial migration","Persons","249","units","0","v391142","10.5","-3831","","","","0"
"1986/1987","Alberta","2016A000248","Net interprovincial migration","Persons","249","units","0","v391142","10.5","-29998","","","","0"
"1987/1988","Alberta","2016A000248","Net interprovincial migration","Persons","249","units","0","v391142","10.5","-23223","","","","0"
"1988/1989","Alberta","2016A000248","Net interprovincial migration","Persons","249","units","0","v391142","10.5","-1528","","","","0"
"1989/1990","Alberta","2016A000248","Net interprovincial migration","Persons","249","units","0","v391142","10.5","5593","","","","0"
"1990/1991","Alberta","2016A000248","Net interprovincial migration","Persons","249","units","0","v391142","10.5","8983","","","","0"
"1991/1992","Alberta","2016A000248","Net interprovincial migration","Persons","249","units","0","v391142","10.5","2983","","","","0"
"1992/1993","Alberta","2016A000248","Net interprovincial migration","Persons","249","units","0","v391142","10.5","-1181","","","","0"
"1993/1994","Alberta","2016A000248","Net interprovincial migration","Persons","249","units","0","v391142","10.5","-1630","","","","0"
"1994/1995","Alberta","2016A000248","Net interprovincial migration","Persons","249","units","0","v391142","10.5","-556","","","","0"
"1995/1996","Alberta","2016A000248","Net interprovincial migration","Persons","249","units","0","v391142","10.5","7656","","","","0"
"1996/1997","Alberta","2016A000248","Net interprovincial migration","Persons","249","units","0","v391142","10.5","26282","","","","0"
"1997/1998","Alberta","2016A000248","Net interprovincial migration","Persons","249","units","0","v391142","10.5","43089","","","","0"
"1998/1999","Alberta","2016A000248","Net interprovincial migration","Persons","249","units","0","v391142","10.5","25191","","","","0"
"1999/2000","Alberta","2016A000248","Net interprovincial migration","Persons","249","units","0","v391142","10.5","22674","","","","0"
"2000/2001","Alberta","2016A000248","Net interprovincial migration","Persons","249","units","0","v391142","10.5","20457","","","","0"
"2001/2002","Alberta","2016A000248","Net interprovincial migration","Persons","249","units","0","v391142","10.5","26235","","","","0"
"2002/2003","Alberta","2016A000248","Net interprovincial migration","Persons","249","units","0","v391142","10.5","11903","","","","0"
"2003/2004","Alberta","2016A000248","Net interprovincial migration","Persons","249","units","0","v391142","10.5","10606","","","","0"
"2004/2005","Alberta","2016A000248","Net interprovincial migration","Persons","249","units","0","v391142","10.5","34423","","","","0"
"2005/2006","Alberta","2016A000248","Net interprovincial migration","Persons","249","units","0","v391142","10.5","45795","","","","0"
"2006/2007","Alberta","2016A000248","Net interprovincial migration","Persons","249","units","0","v391142","10.5","33809","","","","0"
"2007/2008","Alberta","2016A000248","Net interprovincial migration","Persons","249","units","0","v391142","10.5","15317","","","","0"
"2008/2009","Alberta","2016A000248","Net interprovincial migration","Persons","249","units","0","v391142","10.5","13184","","","","0"
"2009/2010","Alberta","2016A000248","Net interprovincial migration","Persons","249","units","0","v391142","10.5","-3271","","","","0"
"2010/2011","Alberta","2016A000248","Net interprovincial migration","Persons","249","units","0","v391142","10.5","8443","","","","0"
"2011/2012","Alberta","2016A000248","Net interprovincial migration","Persons","249","units","0","v391142","10.5","27652","","","","0"
"2012/2013","Alberta","2016A000248","Net interprovincial migration","Persons","249","units","0","v391142","10.5","38598","","","","0"
"2013/2014","Alberta","2016A000248","Net interprovincial migration","Persons","249","units","0","v391142","10.5","35382","","","","0"
"2014/2015","Alberta","2016A000248","Net interprovincial migration","Persons","249","units","0","v391142","10.5","21594","","","","0"
"2015/2016","Alberta","2016A000248","Net interprovincial migration","Persons","249","units","0","v391142","10.5","-15108","","","","0"
"2016/2017","Alberta","2016A000248","Net interprovincial migration","Persons","249","units","0","v391142","10.5","-15559","","","","0"
"2017/2018","Alberta","2016A000248","Net interprovincial migration","Persons","249","units","0","v391142","10.5","-3247","","","","0"
"2018/2019","Alberta","2016A000248","Net interprovincial migration","Persons","249","units","0","v391142","10.5","-2032","","","","0"
"2019/2020","Alberta","2016A000248","Net interprovincial migration","Persons","249","units","0","v391142","10.5","-2377","","","","0"
"2020/2021","Alberta","2016A000248","Net interprovincial migration","Persons","249","units","0","v391142","10.5","-9458","","","","0"
"2021/2022","Alberta","2016A000248","Net interprovincial migration","Persons","249","units","0","v391142","10.5","5646","","","","0"
"2022/2023","Alberta","2016A000248","Net interprovincial migration","Persons","249","units","0","v391142","10.5","39408","","","","0"
"2023/2024","Alberta","2016A000248","Net interprovincial migration","Persons","249","units","0","v391142","10.5","43750","","","","0"
"1971/1972","British Columbia","2016A000259","Births","Persons","249","units","0","v391071","11.1","34478","","","","0"
"1972/1973","British Columbia","2016A000259","Births","Persons","249","units","0","v391071","11.1","34598","","","","0"
"1973/1974","British Columbia","2016A000259","Births","Persons","249","units","0","v391071","11.1","34462","","","","0"
"1974/1975","British Columbia","2016A000259","Births","Persons","249","units","0","v391071","11.1","36241","","","","0"
"1975/1976","British Columbia","2016A000259","Births","Persons","249","units","0","v391071","11.1","36077","","","","0"
"1976/1977","British Columbia","2016A000259","Births","Persons","249","units","0","v391071","11.1","36239","","","","0"
"1977/1978","British Columbia","2016A000259","Births","Persons","249","units","0","v391071","11.1","36679","","","","0"
"1978/1979","British Columbia","2016A000259","Births","Persons","249","units","0","v391071","11.1","38045","","","","0"
"1979/1980","British Columbia","2016A000259","Births","Persons","249","units","0","v391071","11.1","38918","","","","0"
"1980/1981","British Columbia","2016A000259","Births","Persons","249","units","0","v391071","11.1","40882","","","","0"
"1981/1982","British Columbia","2016A000259","Births","Persons","249","units","0","v391071","11.1","42664","","","","0"
"1982/1983","British Columbia","2016A000259","Births","Persons","249","units","0","v391071","11.1","42398","","","","0"
"1983/1984","British Columbia","2016A000259","Births","Persons","249","units","0","v391071","11.1","43657","","","","0"
"1984/1985","British Columbia","2016A000259","Births","Persons","249","units","0","v391071","11.1","43549","","","","0"
"1985/1986","British Columbia","2016A000259","Births","Persons","249","units","0","v391071","11.1","42401","","","","0"
"1986/1987","British Columbia","2016A000259","Births","Persons","249","units","0","v391071","11.1","42196","","","","0"
"1987/1988","British Columbia","2016A000259","Births","Persons","249","units","0","v391071","11.1","41876","","","","0"
"1988/1989","British Columbia","2016A000259","Births","Persons","249","units","0","v391071","11.1","43563","","","","0"
"1989/1990","British Columbia","2016A000259","Births","Persons","249","units","0","v391071","11.1","45212","","","","0"
"1990/1991","British Columbia","2016A000259","Births","Persons","249","units","0","v391071","11.1","45056","","","","0"
"1991/1992","British Columbia","2016A000259","Births","Persons","249","units","0","v391071","11.1","46055","","","","0"
"1992/1993","British Columbia","2016A000259","Births","Persons","249","units","0","v391071","11.1","45959","","","","0"
"1993/1994","British Columbia","2016A000259","Births","Persons","249","units","0","v391071","11.1","46422","","","","0"
"1994/1995","British Columbia","2016A000259","Births","Persons","249","units","0","v391071","11.1","47000","","","","0"
"1995/1996","British Columbia","2016A000259","Births","Persons","249","units","0","v391071","11.1","46853","","","","0"
"1996/1997","British Columbia","2016A000259","Births","Persons","249","units","0","v391071","11.1","45314","","","","0"
"1997/1998","British Columbia","2016A000259","Births","Persons","249","units","0","v391071","11.1","43587","","","","0"
"1998/1999","British Columbia","2016A000259","Births","Persons","249","units","0","v391071","11.1","42587","","","","0"
"1999/2000","British Columbia","2016A000259","Births","Persons","249","units","0","v391071","11.1","41605","","","","0"
"2000/2001","British Columbia","2016A000259","Births","Persons","249","units","0","v391071","11.1","40363","","","","0"
"2001/2002","British Columbia","2016A000259","Births","Persons","249","units","0","v391071","11.1","39933","","","","0"
"2002/2003","British Columbia","2016A000259","Births","Persons","249","units","0","v391071","11.1","40542","","","","0"
"2003/2004","British Columbia","2016A000259","Births","Persons","249","units","0","v391071","11.1","40225","","","","0"
"2004/2005","British Columbia","2016A000259","Births","Persons","249","units","0","v391071","11.1","40653","","","","0"
"2005/2006","British Columbia","2016A000259","Births","Persons","249","units","0","v391071","11.1","41203","","","","0"
"2006/2007","British Columbia","2016A000259","Births","Persons","249","units","0","v391071","11.1","42407","","","","0"
"2007/2008","British Columbia","2016A000259","Births","Persons","249","units","0","v391071","11.1","44149","","","","0"
"2008/2009","British Columbia","2016A000259","Births","Persons","249","units","0","v391071","11.1","44697","","","","0"
"2009/2010","British Columbia","2016A000259","Births","Persons","249","units","0","v391071","11.1","44637","","","","0"
"2010/2011","British Columbia","2016A000259","Births","Persons","249","units","0","v391071","11.1","43896","","","","0"
"2011/2012","British Columbia","2016A000259","Births","Persons","249","units","0","v391071","11.1","43797","","","","0"
"2012/2013","British Columbia","2016A000259","Births","Persons","249","units","0","v391071","11.1","44200","","","","0"
"2013/2014","British Columbia","2016A000259","Births","Persons","249","units","0","v391071","11.1","43864","","","","0"
"2014/2015","British Columbia","2016A000259","Births","Persons","249","units","0","v391071","11.1","44481","","","","0"
"2015/2016","British Columbia","2016A000259","Births","Persons","249","units","0","v391071","11.1","44702","","","","0"
"2016/2017","British Columbia","2016A000259","Births","Persons","249","units","0","v391071","11.1","44989","","","","0"
"2017/2018","British Columbia","2016A000259","Births","Persons","249","units","0","v391071","11.1","44308","","","","0"
"2018/2019","British Columbia","2016A000259","Births","Persons","249","units","0","v391071","11.1","43436","","","","0"
"2019/2020","British Columbia","2016A000259","Births","Persons","249","units","0","v391071","11.1","43103","","","","0"
"2020/2021","British Columbia","2016A000259","Births","Persons","249","units","0","v391071","11.1","42902","","","","0"
"2021/2022","British Columbia","2016A000259","Births","Persons","249","units","0","v391071","11.1","42952","","","","0"
"2022/2023","British Columbia","2016A000259","Births","Persons","249","units","0","v391071","11.1","41226","","","","0"
"2023/2024","British Columbia","2016A000259","Births","Persons","249","units","0","v391071","11.1","42769","","","","0"
"1971/1972","British Columbia","2016A000259","Deaths","Persons","249","units","0","v391086","11.2","17798","","","","0"
"1972/1973","British Columbia","2016A000259","Deaths","Persons","249","units","0","v391086","11.2","17921","","","","0"
"1973/1974","British Columbia","2016A000259","Deaths","Persons","249","units","0","v391086","11.2","18830","","","","0"
"1974/1975","British Columbia","2016A000259","Deaths","Persons","249","units","0","v391086","11.2","19421","","","","0"
"1975/1976","British Columbia","2016A000259","Deaths","Persons","249","units","0","v391086","11.2","19080","","","","0"
"1976/1977","British Columbia","2016A000259","Deaths","Persons","249","units","0","v391086","11.2","18207","","","","0"
"1977/1978","British Columbia","2016A000259","Deaths","Persons","249","units","0","v391086","11.2","18917","","","","0"
"1978/1979","British Columbia","2016A000259","Deaths","Persons","249","units","0","v391086","11.2","19101","","","","0"
"1979/1980","British Columbia","2016A000259","Deaths","Persons","249","units","0","v391086","11.2","19237","","","","0"
"1980/1981","British Columbia","2016A000259","Deaths","Persons","249","units","0","v391086","11.2","19729","","","","0"
"1981/1982","British Columbia","2016A000259","Deaths","Persons","249","units","0","v391086","11.2","20165","","","","0"
"1982/1983","British Columbia","2016A000259","Deaths","Persons","249","units","0","v391086","11.2","20277","","","","0"
"1983/1984","British Columbia","2016A000259","Deaths","Persons","249","units","0","v391086","11.2","20392","","","","0"
"1984/1985","British Columbia","2016A000259","Deaths","Persons","249","units","0","v391086","11.2","20804","","","","0"
"1985/1986","British Columbia","2016A000259","Deaths","Persons","249","units","0","v391086","11.2","21444","","","","0"
"1986/1987","British Columbia","2016A000259","Deaths","Persons","249","units","0","v391086","11.2","21287","","","","0"
"1987/1988","British Columbia","2016A000259","Deaths","Persons","249","units","0","v391086","11.2","22665","","","","0"
"1988/1989","British Columbia","2016A000259","Deaths","Persons","249","units","0","v391086","11.2","22559","","","","0"
"1989/1990","British Columbia","2016A000259","Deaths","Persons","249","units","0","v391086","11.2","23267","","","","0"
"1990/1991","British Columbia","2016A000259","Deaths","Persons","249","units","0","v391086","11.2","23726","","","","0"
"1991/1992","British Columbia","2016A000259","Deaths","Persons","249","units","0","v391086","11.2","24281","","","","0"
"1992/1993","British Columbia","2016A000259","Deaths","Persons","249","units","0","v391086","11.2","25629","","","","0"
"1993/1994","British Columbia","2016A000259","Deaths","Persons","249","units","0","v391086","11.2","25476","","","","0"
"1994/1995","British Columbia","2016A000259","Deaths","Persons","249","units","0","v391086","11.2","26292","","","","0"
"1995/1996","British Columbia","2016A000259","Deaths","Persons","249","units","0","v391086","11.2","26972","","","","0"
"1996/1997","British Columbia","2016A000259","Deaths","Persons","249","units","0","v391086","11.2","27599","","","","0"
"1997/1998","British Columbia","2016A000259","Deaths","Persons","249","units","0","v391086","11.2","27878","","","","0"
"1998/1999","British Columbia","2016A000259","Deaths","Persons","249","units","0","v391086","11.2","27765","","","","0"
"1999/2000","British Columbia","2016A000259","Deaths","Persons","249","units","0","v391086","11.2","27680","","","","0"
"2000/2001","British Columbia","2016A000259","Deaths","Persons","249","units","0","v391086","11.2","27859","","","","0"
"2001/2002","British Columbia","2016A000259","Deaths","Persons","249","units","0","v391086","11.2","28755","","","","0"
"2002/2003","British Columbia","2016A000259","Deaths","Persons","249","units","0","v391086","11.2","28726","","","","0"
"2003/2004","British Columbia","2016A000259","Deaths","Persons","249","units","0","v391086","11.2","29919","","","","0"
"2004/2005","British Columbia","2016A000259","Deaths","Persons","249","units","0","v391086","11.2","30370","","","","0"
"2005/2006","British Columbia","2016A000259","Deaths","Persons","249","units","0","v391086","11.2","30383","","","","0"
"2006/2007","British Columbia","2016A000259","Deaths","Persons","249","units","0","v391086","11.2","30995","","","","0"
"2007/2008","British Columbia","2016A000259","Deaths","Persons","249","units","0","v391086","11.2","32002","","","","0"
"2008/2009","British Columbia","2016A000259","Deaths","Persons","249","units","0","v391086","11.2","31447","","","","0"
"2009/2010","British Columbia","2016A000259","Deaths","Persons","249","units","0","v391086","11.2","31409","","","","0"
"2010/2011","British Columbia","2016A000259","Deaths","Persons","249","units","0","v391086","11.2","31713","","","","0"
"2011/2012","British Columbia","2016A000259","Deaths","Persons","249","units","0","v391086","11.2","32262","","","","0"
"2012/2013","British Columbia","2016A000259","Deaths","Persons","249","units","0","v391086","11.2","32919","","","","0"
"2013/2014","British Columbia","2016A000259","Deaths","Persons","249","units","0","v391086","11.2","33158","","","","0"
"2014/2015","British Columbia","2016A000259","Deaths","Persons","249","units","0","v391086","11.2","34843","","","","0"
"2015/2016","British Columbia","2016A000259","Deaths","Persons","249","units","0","v391086","11.2","35588","","","","0"
"2016/2017","British Columbia","2016A000259","Deaths","Persons","249","units","0","v391086","11.2","38365","","","","0"
"2017/2018","British Columbia","2016A000259","Deaths","Persons","249","units","0","v391086","11.2","38129","","","","0"
"2018/2019","British Columbia","2016A000259","Deaths","Persons","249","units","0","v391086","11.2","38561","","","","0"
"2019/2020","British Columbia","2016A000259","Deaths","Persons","249","units","0","v391086","11.2","39164","","","","0"
"2020/2021","British Columbia","2016A000259","Deaths","Persons","249","units","0","v391086","11.2","42787","","","","0"
"2021/2022","British Columbia","2016A000259","Deaths","Persons","249","units","0","v391086","11.2","45715","","","","0"
"2022/2023","British Columbia","2016A000259","Deaths","Persons","249","units","0","v391086","11.2","45624","","","","0"
"2023/2024","British Columbia","2016A000259","Deaths","Persons","249","units","0","v391086","11.2","44694","","","","0"
"1971/1972","British Columbia","2016A000259","Immigrants","Persons","249","units","0","v391101","11.3","18402","","","","0"
"1972/1973","British Columbia","2016A000259","Immigrants","Persons","249","units","0","v391101","11.3","22570","","","","0"
"1973/1974","British Columbia","2016A000259","Immigrants","Persons","249","units","0","v391101","11.3","32986","","","","0"
"1974/1975","British Columbia","2016A000259","Immigrants","Persons","249","units","0","v391101","11.3","33618","","","","0"
"1975/1976","British Columbia","2016A000259","Immigrants","Persons","249","units","0","v391101","11.3","25261","","","","0"
"1976/1977","British Columbia","2016A000259","Immigrants","Persons","249","units","0","v391101","11.3","16961","","","","0"
"1977/1978","British Columbia","2016A000259","Immigrants","Persons","249","units","0","v391101","11.3","14048","","","","0"
"1978/1979","British Columbia","2016A000259","Immigrants","Persons","249","units","0","v391101","11.3","12537","","","","0"
"1979/1980","British Columbia","2016A000259","Immigrants","Persons","249","units","0","v391101","11.3","22144","","","","0"
"1980/1981","British Columbia","2016A000259","Immigrants","Persons","249","units","0","v391101","11.3","22879","","","","0"
"1981/1982","British Columbia","2016A000259","Immigrants","Persons","249","units","0","v391101","11.3","22126","","","","0"
"1982/1983","British Columbia","2016A000259","Immigrants","Persons","249","units","0","v391101","11.3","15424","","","","0"
"1983/1984","British Columbia","2016A000259","Immigrants","Persons","249","units","0","v391101","11.3","14470","","","","0"
"1984/1985","British Columbia","2016A000259","Immigrants","Persons","249","units","0","v391101","11.3","12320","","","","0"
"1985/1986","British Columbia","2016A000259","Immigrants","Persons","249","units","0","v391101","11.3","12390","","","","0"
"1986/1987","British Columbia","2016A000259","Immigrants","Persons","249","units","0","v391101","11.3","15823","","","","0"
"1987/1988","British Columbia","2016A000259","Immigrants","Persons","249","units","0","v391101","11.3","20455","","","","0"
"1988/1989","British Columbia","2016A000259","Immigrants","Persons","249","units","0","v391101","11.3","24584","","","","0"
"1989/1990","British Columbia","2016A000259","Immigrants","Persons","249","units","0","v391101","11.3","26496","","","","0"
"1990/1991","British Columbia","2016A000259","Immigrants","Persons","249","units","0","v391101","11.3","30642","","","","0"
"1991/1992","British Columbia","2016A000259","Immigrants","Persons","249","units","0","v391101","11.3","34808","","","","0"
"1992/1993","British Columbia","2016A000259","Immigrants","Persons","249","units","0","v391101","11.3","41014","","","","0"
"1993/1994","British Columbia","2016A000259","Immigrants","Persons","249","units","0","v391101","11.3","49432","","","","0"
"1994/1995","British Columbia","2016A000259","Immigrants","Persons","249","units","0","v391101","11.3","46260","","","","0"
"1995/1996","British Columbia","2016A000259","Immigrants","Persons","249","units","0","v391101","11.3","47728","","","","0"
"1996/1997","British Columbia","2016A000259","Immigrants","Persons","249","units","0","v391101","11.3","53235","","","","0"
"1997/1998","British Columbia","2016A000259","Immigrants","Persons","249","units","0","v391101","11.3","40456","","","","0"
"1998/1999","British Columbia","2016A000259","Immigrants","Persons","249","units","0","v391101","11.3","34274","","","","0"
"1999/2000","British Columbia","2016A000259","Immigrants","Persons","249","units","0","v391101","11.3","36946","","","","0"
"2000/2001","British Columbia","2016A000259","Immigrants","Persons","249","units","0","v391101","11.3","39543","","","","0"
"2001/2002","British Columbia","2016A000259","Immigrants","Persons","249","units","0","v391101","11.3","38024","","","","0"
"2002/2003","British Columbia","2016A000259","Immigrants","Persons","249","units","0","v391101","11.3","31924","","","","0"
"2003/2004","British Columbia","2016A000259","Immigrants","Persons","249","units","0","v391101","11.3","36714","","","","0"
"2004/2005","British Columbia","2016A000259","Immigrants","Persons","249","units","0","v391101","11.3","40578","","","","0"
"2005/2006","British Columbia","2016A000259","Immigrants","Persons","249","units","0","v391101","11.3","43848","","","","0"
"2006/2007","British Columbia","2016A000259","Immigrants","Persons","249","units","0","v391101","11.3","37819","","","","0"
"2007/2008","British Columbia","2016A000259","Immigrants","Persons","249","units","0","v391101","11.3","43231","","","","0"
"2008/2009","British Columbia","2016A000259","Immigrants","Persons","249","units","0","v391101","11.3","42377","","","","0"
"2009/2010","British Columbia","2016A000259","Immigrants","Persons","249","units","0","v391101","11.3","43883","","","","0"
"2010/2011","British Columbia","2016A000259","Immigrants","Persons","249","units","0","v391101","11.3","38952","","","","0"
"2011/2012","British Columbia","2016A000259","Immigrants","Persons","249","units","0","v391101","11.3","36237","","","","0"
"2012/2013","British Columbia","2016A000259","Immigrants","Persons","249","units","0","v391101","11.3","35735","","","","0"
"2013/2014","British Columbia","2016A000259","Immigrants","Persons","249","units","0","v391101","11.3","37478","","","","0"
"2014/2015","British Columbia","2016A000259","Immigrants","Persons","249","units","0","v391101","11.3","31673","","","","0"
"2015/2016","British Columbia","2016A000259","Immigrants","Persons","249","units","0","v391101","11.3","43223","","","","0"
"2016/2017","British Columbia","2016A000259","Immigrants","Persons","249","units","0","v391101","11.3","35412","","","","0"
"2017/2018","British Columbia","2016A000259","Immigrants","Persons","249","units","0","v391101","11.3","41900","","","","0"
"2018/2019","British Columbia","2016A000259","Immigrants","Persons","249","units","0","v391101","11.3","43133","","","","0"
"2019/2020","British Columbia","2016A000259","Immigrants","Persons","249","units","0","v391101","11.3","44795","","","","0"
"2020/2021","British Columbia","2016A000259","Immigrants","Persons","249","units","0","v391101","11.3","34383","","","","0"
"2021/2022","British Columbia","2016A000259","Immigrants","Persons","249","units","0","v391101","11.3","83222","","","","0"
"2022/2023","British Columbia","2016A000259","Immigrants","Persons","249","units","0","v391101","11.3","66280","","","","0"
"2023/2024","British Columbia","2016A000259","Immigrants","Persons","249","units","0","v391101","11.3","63574","","","","0"
"1971/1972","British Columbia","2016A000259","Net emigration","Persons","249","units","0","v1566834753","11.13","3576","","","","0"
"1972/1973","British Columbia","2016A000259","Net emigration","Persons","249","units","0","v1566834753","11.13","3764","","","","0"
"1973/1974","British Columbia","2016A000259","Net emigration","Persons","249","units","0","v1566834753","11.13","6336","","","","0"
"1974/1975","British Columbia","2016A000259","Net emigration","Persons","249","units","0","v1566834753","11.13","5572","","","","0"
"1975/1976","British Columbia","2016A000259","Net emigration","Persons","249","units","0","v1566834753","11.13","4174","","","","0"
"1976/1977","British Columbia","2016A000259","Net emigration","Persons","249","units","0","v1566834753","11.13","3418","","","","0"
"1977/1978","British Columbia","2016A000259","Net emigration","Persons","249","units","0","v1566834753","11.13","4266","","","","0"
"1978/1979","British Columbia","2016A000259","Net emigration","Persons","249","units","0","v1566834753","11.13","4216","","","","0"
"1979/1980","British Columbia","2016A000259","Net emigration","Persons","249","units","0","v1566834753","11.13","2855","","","","0"
"1980/1981","British Columbia","2016A000259","Net emigration","Persons","249","units","0","v1566834753","11.13","2505","","","","0"
"1981/1982","British Columbia","2016A000259","Net emigration","Persons","249","units","0","v1566834753","11.13","3838","","","","0"
